2.934637362521490831e-04
0.000000000000000000e+00
3.030771302808128427e-04
2.934637362521490831e-04
5.219746480193896950e-04
2.761584140815305467e-04
1.088656480486453488e-03
3.094863965552064624e-04
0.000000000000000000e+00
1.663420396714761825e-03
2.790431398262268551e-04
1.377068409004898264e-03
1.389429064622239168e-03
1.612947803841107385e-03
5.338066730955687072e-04
1.368827635004719791e-03
1.475952643177772536e-03
2.206595858502548562e-03
1.368827635004719791e-03
5.338066730955687072e-04
2.449342396544597258e-03
1.640759026288661233e-03
2.485394392992329362e-03
2.456553200140484689e-03
5.338066730955687072e-04
2.201102346091046800e-03
2.456553200140484689e-03
5.008998767528720884e-03
2.201102346091046800e-03
3.341016784519000148e-03
1.576896818159228240e-03
3.593720376979760676e-03
2.490201595389587505e-03
5.771457859610962075e-03
3.893805640335450211e-03
4.986338407868473252e-03
3.313548211695640545e-03
3.593720376979760676e-03
3.585479602979581987e-03
7.642679586529164959e-03
2.473033737374988241e-03
6.970200892219997717e-03
1.346167275344472593e-03
4.714407016584531811e-03
6.119385703090586374e-03
1.268975996833860732e-02
2.773806321510773922e-03
4.986338407868473252e-03
4.410544521235874524e-03
3.874578852278122692e-03
1.057329005789197675e-02
8.075779614618753405e-03
3.848141260624907307e-03
3.882132305498205236e-03
1.055871077122712103e-02
4.980157574676877079e-03
2.773806321510773922e-03
1.057329005789197675e-02
3.307368389269896899e-03
9.474577467933209193e-03
5.826852882189125990e-03
7.114663591005903308e-03
5.826852882189125990e-03
1.896195830692741155e-02
6.686595155332959207e-03
8.348398326682790124e-03
2.485394392992329362e-03
7.219470913077839433e-03
1.829843701960825672e-02
1.060899839394966078e-02
5.546681727670858819e-03
7.190947100703862400e-03
1.246444914126222485e-02
3.873891531498026980e-03
1.139732399497812680e-02
8.068226161398669993e-03
8.080586817016011114e-03
1.586770989777987195e-02
6.119385703090586374e-03
4.714407016584531811e-03
1.250050012694410399e-02
1.282015684951302165e-02
6.947539521793897992e-03
3.879385043909527875e-03
2.737754325063041817e-03
4.986338407868473252e-03
1.338256011012398973e-02
4.410544521235874524e-03
3.610200914214263795e-03
4.714407016584531811e-03
3.840930457029019442e-03
2.206595858502548562e-03
6.667368367275631688e-03
3.888999448704045028e-03
7.788055006880402822e-03
5.554921490905184549e-03
4.404443538546671741e-03
3.873891531498026980e-03
2.934637362521490831e-04
5.162667521704498164e-01
